RELEASE_DATE,TICKER,NAME,ACTUAL_RELEASE,ECO_RELEASE_DT,BN_SURVEY_MEDIAN,BN_SURVEY_AVERAGE,BN_SURVEY_HIGH,BN_SURVEY_LOW,FORECAST_STANDARD_DEVIATION,BN_SURVEY_NUMBER_OBSERVATIONS,RELEVANCE_VALUE,SURPRISES,ZSCORE
2015-07-27 00:00:00,CGNOXAI% Index,Capital Goods New Orders Nondefense Ex Aircraft & Parts MoM,0.9,20150727,0.5,0.5,1.5,-0.2,0.4,18,56.6929,0.4,1.0
2015-07-27 00:00:00,DGNOXTCH Index,US Durable Goods New Orders Total ex Transportation MoM SA,0.8,20150727,0.5,0.5,1,-0.1,0.2,51,72.4409,0.30000000000000004,1.5000000000000002
2015-07-28 00:00:00,SPCS20Y% Index,S&P CoreLogic Case-Shiller 20-City Composite City Home Price NSA Index YOY%,4.9399999999999995,20150728,5.6,5.51,5.8,5,0.27,28,40.9449,-0.6600000000000001,-2.4444444444444446
2015-07-28 00:00:00,RCHSINDX Index,Richmond Manufacturing Survey Current Manufacturing Composite SA,13,20150728,7,7,12,5,2.0,11,69.4488,6,3.0
2015-07-28 00:00:00,SPCS20 Index,S&P CoreLogic Case-Shiller 20-City Composite Home Price NSA Index,179.03,20150728,180.27,180.15,180.51,179.56,0.36,4,40.1575,-1.240000000000009,-3.44444444444447
2015-07-28 00:00:00,SPCS20SM Index,S&P CoreLogic Case-Shiller 20-City Composite City Home Price SA Index MOM%,-0.18,20150728,0.3,0.28,0.5,-0.2,0.17,27,21.2598,-0.48,-2.8235294117647056
2015-07-28 00:00:00,CONCCONF Index,Conference Board Consumer Confidence SA 1985=100,90.9,20150728,100,99.84,103,97,1.22,72,93.7008,-9.099999999999994,-7.459016393442618
2015-07-29 00:00:00,USPHTMOM Index,US Pending Home Sales Index MoM SA,-1.8,20150729,0.9,0.83,2.5,-1.5,0.79,37,74.8031,-2.7,-3.4177215189873418
2015-07-29 00:00:00,USPHTYOY Index,US Pending Home Sales Index YoY NSA,11.1,20150729,11.1,10.87,13.3,7.5,1.8,7,26.7717,0.0,0.0
2015-07-29 00:00:00,FDTR Index,Federal Funds Target Rate - Upper Bound,0.25,20150729,0.25,0.25,0.5,0.25,0.03,82,96.8504,0.0,0.0
2015-07-29 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,0.8,20150729,,,,,,,92.126,,
2015-07-30 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,40.5,20150730,,,,,,,65.5906,,
2015-07-30 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,2262,20150730,2205,2204.2,2230,2175,16.9,10,68.5039,57,3.3727810650887577
2015-07-30 00:00:00,INJCJC Index,US Initial Jobless Claims SA,267,20150730,270,271.8,285,250,6.4,46,97.6378,-3,-0.46875
2015-07-31 00:00:00,CONSSENT Index,University of Michigan Consumer Sentiment Index,93.1,20150731,94,94.1,96.1,92.5,0.7,57,92.9134,-0.9000000000000057,-1.285714285714294
2015-07-31 00:00:00,CHPMINDX Index,Market News International Chicago Business Barometer SA,54.7,20150731,50.8,50.8,53.8,48,1.2,41,81.1024,3.9000000000000057,3.250000000000005
2015-08-03 00:00:00,NAPMPMI Index,ISM Manufacturing PMI SA,52.7,20150803,53.5,53.5,54.5,52,0.5,75,94.4882,-0.7999999999999972,-1.5999999999999943
2015-08-03 00:00:00,ECONMUS Index,Markit US Manufacturing PMI SA,,20150803,53.8,53.8,54,53.6,0.1,10,89.2913,,
2015-08-03 00:00:00,CNSTTMOM Index,Census Bureau US Construction Spending MoM SAAR,0.1,20150803,0.6,0.7,2,-0.5,0.4,51,78.7402,-0.5,-1.25
2015-08-03 00:00:00,NAPMPRIC Index,ISM Manufacturing Report on Business Prices Index NSA,44,20150803,49,48.5,49.5,45,1.3,11,71.6535,-5,-3.846153846153846
2015-08-04 00:00:00,TMNOCHNG Index,US Manufacturers New Orders Total MoM SA,1.8,20150804,1.8,1.9,3,1.3,0.4,54,84.252,0.0,0.0
2015-08-05 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,4.7,20150805,,,,,,,92.126,,
2015-08-05 00:00:00,ADP CHNG Index,ADP National Employment Report SA Private Nonfarm Level Change,185,20150805,215,217.4,263,190,15.0,44,85.0394,-30,-2.0
2015-08-05 00:00:00,NAPMNMI Index,ISM Services PMI,60.3,20150805,56.2,56.2,58,54,0.7,75,77.9528,4.099999999999994,5.85714285714285
2015-08-05 00:00:00,USTBTOT Index,US Trade Balance of Goods and Services SA,-43.839,20150805,-43,-43.015,-40,-46.7,1.069,67,83.4646,-0.8389999999999986,-0.7848456501403168
2015-08-06 00:00:00,CHALYOY% Index,Challenger US Job Cut Announcements Year Over Year Percent Change,125.4,20150806,,,,,,,35.4331,,
2015-08-06 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,2255,20150806,2249,2248,2270,2226,14.6,8,68.5039,6,0.4109589041095891
2015-08-06 00:00:00,INJCJC Index,US Initial Jobless Claims SA,270,20150806,272,271.8,280,262,3.9,41,97.6378,-2,-0.5128205128205129
2015-08-06 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,40.3,20150806,,,,,,,65.5906,,
2015-08-07 00:00:00,USMMMNCH Index,US Employees on Nonfarm Payrolls Manufacturing Industry Monthly Net Change SA,15,20150807,5,5,12,-2,4.0,25,68.8976,10,2.5
2015-08-07 00:00:00,PRUSTOT Index,US Labor Force Participation Rate SA,62.6,20150807,62.6,62.7,62.8,62.6,0.1,3,16.5354,0.0,0.0
2015-08-07 00:00:00,USUDMAER Index,US U-6 Unemployed & Part Time & Margin % Labor Force & Margin SA,10.4,20150807,10.5,10.5,10.6,10.4,0.1,3,20.4724,-0.09999999999999964,-0.9999999999999964
2015-08-07 00:00:00,NFP TCH Index,US Employees on Nonfarm Payrolls Total MoM Net Change SA,215,20150807,225,222,310,140,22.0,96,98.4252,-10,-0.45454545454545453
2015-08-07 00:00:00,AWH TOTL Index,US Average Weekly Hours All Employees Total Private SA,34.6,20150807,34.5,34.5,34.6,34.5,,37,23.622,0.10000000000000142,
2015-08-07 00:00:00,AHE YOY% Index,US Average Hourly Earnings All Employees Total Private Yearly Percent Change SA,2.1,20150807,2.3,2.2,2.3,2,0.1,23,29.9213,-0.19999999999999973,-1.9999999999999973
2015-08-07 00:00:00,NFP PCH Index,US Employees on Nonfarm Payrolls Total Private MoM Net Change SA,210,20150807,212,214,240,125,19.0,44,28.3465,-2,-0.10526315789473684
2015-08-07 00:00:00,USURTOT Index,U-3 US Unemployment Rate Total in Labor Force Seasonally Adjusted,5.3,20150807,5.3,5.3,5.4,5.2,0.1,88,87.4016,0.0,0.0
2015-08-07 00:00:00,CICRTOT Index,Federal Reserve Consumer Credit Total Net Change SA,20.74,20150807,17,17.003,20,14,1.5739999999999998,30,38.5827,3.7399999999999984,2.376111817026683
2015-08-11 00:00:00,MWINCHNG Index,Merchant Wholesalers Inventories Total Monthly % Change,0.9,20150811,0.4,0.4,0.7,0,0.1,27,80.315,0.5,5.0
2015-08-11 00:00:00,SBOITOTL Index,NFIB Small Business Optimism Index,95.4,20150811,95.4,95.5,97,94.5,0.6,20,59.8425,0.0,0.0
2015-08-11 00:00:00,MWSLCHNG Index,Merchant Wholesalers Sales Total Monthly % Change SA,0.1,20150811,0.5,0.5,0.8,0.3,0.2,5,66.1417,-0.4,-2.0
2015-08-12 00:00:00,JOLTTOTL Index,US Job Openings By Industry Total SA,5249,20150812,5350,5327.4,5400,5200,68.8,8,24.4094,-101,-1.4680232558139537
2015-08-12 00:00:00,FDDSSD Index,US Treasury Federal Budget Debt Summary Deficit Or Surplus NSA,-149.2,20150812,-140,-135.305,-88,-150,17.031,21,75.5906,-9.199999999999989,-0.5401914156538071
2015-08-12 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,0.1,20150812,,,,,,,92.126,,
2015-08-13 00:00:00,INJCJC Index,US Initial Jobless Claims SA,274,20150813,270,271,281,260,4.1,50,97.6378,4,0.9756097560975611
2015-08-13 00:00:00,RSTAXMOM Index,Adjusted Retail Sales Less Autos SA Monthly % Change,0.4,20150813,0.4,0.4,0.9,-0.1,0.2,74,64.5669,0.0,0.0
2015-08-13 00:00:00,RSTAXAG% Index,Adjusted Retail Sales Less Autos and Gas Stations SA MoM Percent Change,0.4,20150813,0.4,0.4,1,0.2,0.2,23,59.0551,0.0,0.0
2015-08-13 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,40.7,20150813,,,,,,,65.5906,,
2015-08-13 00:00:00,RSTAMOM Index,Adjusted Retail & Food Services Sales SA Total Monthly % Change,0.6,20150813,0.6,0.6,1,0.1,0.2,84,90.5512,0.0,0.0
2015-08-13 00:00:00,IMP1CHNG Index,US Import Price Index by End Use All MoM NSA,-0.9,20150813,-1.2,-1.1,0.6,-2.1,0.5,44,76.8504,0.29999999999999993,0.5999999999999999
2015-08-13 00:00:00,RSTAXAGM Index,Retail Sales Less Food Services Auto Dealers & Build Mat & Gas Station SA MoM%,0.3,20150813,0.5,0.5,0.8,0.1,0.2,25,19.685,-0.2,-1.0
2015-08-13 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,2273,20150813,2245,2243.3,2280,2190,20.7,12,68.5039,28,1.3526570048309179
2015-08-13 00:00:00,MTIBCHNG Index,US Manufacturing & Trade Inventories Total MoM SA,0.8,20150813,0.3,0.3,0.6,0.1,0.1,45,37.7953,0.5,5.0
2015-08-13 00:00:00,IMP1YOY% Index,US Import Price Index by End Use All YoY NSA,-10.4,20150813,-10.7,-10.6,-9.5,-11.1,0.4,15,32.2835,0.29999999999999893,0.7499999999999973
2015-08-14 00:00:00,CPTICHNG Index,US Capacity Utilization % of Total Capacity SA,78,20150814,78,78.0624,79.9,77.6,0.3082,63,63.7795,0,0.0
2015-08-14 00:00:00,IPMGCHNG Index,US Industrial Production Industry Groups Manufacturing MoM SA,0.8,20150814,0.4,0.5,1,0.1,0.2,25,14.9606,0.4,2.0
2015-08-14 00:00:00,IP CHNG Index,US Industrial Production MOM SA,0.6,20150814,0.3,0.33,0.9,-0.1,0.17,82,90.0,0.3,1.764705882352941
2015-08-14 00:00:00,FDIDSGMO Index,US PPI Final Demand Less Foods and Energy MoM SA,0.3,20150814,0.1,0.1,0.3,0,0.1,62,,0.19999999999999998,1.9999999999999998
2015-08-17 00:00:00,FRNTTOTL Index,US Foreign Net Transactions,103.1,20150817,,,,,,1,70.0787,,
2015-08-17 00:00:00,EMPRGBCI Index,US Empire State Manufacturing Survey General Business Conditions SA,-14.9,20150817,4.5,4.5,7,1.1,1.2,49,81.8898,-19.4,-16.166666666666668
2015-08-17 00:00:00,USHBMIDX Index,National Association of Home Builders Market Index SA,61,20150817,61,61,62,58,1.0,45,42.5197,0,0.0
2015-08-17 00:00:00,FRNTTNET Index,US Treasury International Capital Net Monthly Inflows Total,-110.3,20150817,,,,,,,63.937,,
2015-08-19 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,3.6,20150819,,,,,,,92.126,,
2015-08-19 00:00:00,CPI YOY Index,US CPI Urban Consumers YoY NSA,0.2,20150819,0.2,0.2,0.4,0,0.1,44,73.7008,0.0,0.0
2015-08-19 00:00:00,CPURNSA Index,US CPI Urban Consumers NSA,238.654,20150819,238.752,238.78,239.08,238.657,0.108,13,36.2205,-0.09800000000001319,-0.9074074074075296
2015-08-19 00:00:00,CPUPXCHG Index,US CPI Urban Consumers Less Food & Energy MoM SA,0.1,20150819,0.2,0.2,0.3,0.1,,76,76.378,-0.1,
2015-08-19 00:00:00,CPUPAXFE Index,US CPI Urban Consumers Less Food & Energy SA,242.513,20150819,242.552,242.582,242.72,242.506,0.087,4,39.3701,-0.03899999999998727,-0.4482758620688192
2015-08-19 00:00:00,CPI CHNG Index,US CPI Urban Consumers MoM SA,0.1,20150819,0.2,0.2,0.3,-0.1,0.1,78,95.2756,-0.1,-1.0
2015-08-19 00:00:00,CPI XYOY Index,US CPI Urban Consumers Less Food & Energy YoY NSA,1.8,20150819,1.8,1.8,1.9,1.7,,43,48.0315,0.0,
2015-08-20 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,41.1,20150820,,,,,,,65.5906,,
2015-08-20 00:00:00,OUTFGAF Index,Philadelphia Fed Business Outlook Survey Diffusion Index General Conditions,8.3,20150820,6.5,7.04,15,4.5,1.77,51,77.4803,1.8000000000000007,1.0169491525423733
2015-08-20 00:00:00,ETSLMOM Index,US Existing Homes Sales MoM SA,2,20150820,-1.09,-0.96,2.91,-3.46,1.53,73,45.6693,3.09,2.019607843137255
2015-08-20 00:00:00,COMFBTWR Index,Langer US National Economy Expectations Diffusion Index,46,20150820,,,,,,,44.8819,,
2015-08-20 00:00:00,ETSLTOTL Index,US Existing Homes Sales SAAR,5.59,20150820,5.43,5.44,5.65,5.3,0.08,73,88.189,0.16000000000000014,2.0000000000000018
2015-08-20 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,2254,20150820,2265,2266.1,2300,2246,17.9,9,68.5039,-11,-0.6145251396648045
2015-08-20 00:00:00,LEI CHNG Index,Conference Board US Leading Index MoM,-0.2,20150820,0.2,0.1,0.4,-0.2,0.2,40,82.6772,-0.4,-2.0
2015-08-20 00:00:00,INJCJC Index,US Initial Jobless Claims SA,277,20150820,271,272.1,285,264,4.1,48,97.6378,6,1.4634146341463417
2015-08-25 00:00:00,HPIMMOM% Index,FHFA US House Price Index Purchase Only MoM% SA,0.2,20150825,0.4,0.4,0.6,0.2,0.1,19,67.7953,-0.2,-2.0
2015-08-25 00:00:00,SPCS20SM Index,S&P CoreLogic Case-Shiller 20-City Composite City Home Price SA Index MOM%,-0.12,20150825,0.12,0.13,0.7,-0.1,0.16,24,21.2598,-0.24,-1.5
2015-08-25 00:00:00,CONCCONF Index,Conference Board Consumer Confidence SA 1985=100,101.5,20150825,93.4,93.27,96.5,89,1.48,73,93.7008,8.099999999999994,5.472972972972969
2015-08-25 00:00:00,SPCS20Y% Index,S&P CoreLogic Case-Shiller 20-City Composite City Home Price NSA Index YOY%,4.97,20150825,5.1,5.07,5.5,4.1,0.24,28,40.9449,-0.1299999999999999,-0.5416666666666663
2015-08-25 00:00:00,NHSLTOT Index,US New One Family Houses Sold Annual Total SAAR,507,20150825,510,510.97,555,475,13.79,75,92.3077,-3,-0.21754894851341552
2015-08-25 00:00:00,SPCS20 Index,S&P CoreLogic Case-Shiller 20-City Composite Home Price NSA Index,180.88,20150825,181.28,181.29,181.44,181.18,0.11,4,40.1575,-0.4000000000000057,-3.636363636363688
2015-08-25 00:00:00,RCHSINDX Index,Richmond Manufacturing Survey Current Manufacturing Composite SA,0,20150825,10,10,15,5,2.0,10,69.4488,-10,-5.0
2015-08-26 00:00:00,DGNOXTCH Index,US Durable Goods New Orders Total ex Transportation MoM SA,0.6,20150826,0.3,0.3,1,-0.5,0.3,59,72.4409,0.3,1.0
2015-08-26 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,0.2,20150826,,,,,,,92.126,,
2015-08-26 00:00:00,CGNOXAI% Index,Capital Goods New Orders Nondefense Ex Aircraft & Parts MoM,2.2,20150826,0.3,0.3,1,-0.3,0.3,19,56.6929,1.9000000000000001,6.333333333333334
2015-08-26 00:00:00,CGSHXAI% Index,Capital Goods Shipments Ex Air %,0.6,20150826,0.4,0.2,1.2,-0.8,0.7,6,55.1181,0.19999999999999996,0.28571428571428564
2015-08-26 00:00:00,DGNOCHNG Index,US Durable Goods New Orders Industries MoM SA,2,20150826,-0.4,-0.3,1.6,-4,0.9,76,91.3386,2.4,2.6666666666666665
2015-08-27 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,2269,20150827,2248,2245.5,2270,2210,14.1,11,68.5039,21,1.4893617021276595
2015-08-27 00:00:00,USPHTMOM Index,US Pending Home Sales Index MoM SA,0.5,20150827,1,1.03,4.5,-2,1.12,40,74.8031,-0.5,-0.4464285714285714
2015-08-27 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,42,20150827,,,,,,,65.5906,,
2015-08-27 00:00:00,INJCJC Index,US Initial Jobless Claims SA,271,20150827,274,273.1,280,260,3.6,50,97.6378,-3,-0.8333333333333333
2015-08-27 00:00:00,KCLSSACI Index,Kansas City Federal Reserve SA Composite Index,-9,20150827,-4,-4.5,0,-10,2.93,6,18.1102,-5,-1.706484641638225
2015-08-27 00:00:00,USPHTYOY Index,US Pending Home Sales Index YoY NSA,7.2,20150827,8.25,8.51,12.3,6.2,1.78,8,26.7717,-1.0499999999999998,-0.5898876404494381
2015-08-28 00:00:00,CONSSENT Index,University of Michigan Consumer Sentiment Index,91.9,20150828,93,93.1,95.5,90,0.9,63,92.9134,-1.0999999999999943,-1.2222222222222159
2015-08-31 00:00:00,DFEDGBA Index,Dallas Fed Manufacturing Outlook Level Of General Business Activity,-15.8,20150831,-4,-4,0.5,-8,2.6,11,61.4173,-11.8,-4.538461538461538
2015-08-31 00:00:00,CHPMINDX Index,Market News International Chicago Business Barometer SA,54.4,20150831,54.5,54.4,57.5,51,1.1,44,81.1024,-0.10000000000000142,-0.09090909090909219
2015-09-01 00:00:00,CNSTTMOM Index,Census Bureau US Construction Spending MoM SAAR,0.7,20150901,0.6,0.6,1.4,-0.5,0.3,50,78.7402,0.09999999999999998,0.33333333333333326
2015-09-01 00:00:00,ECONMUS Index,Markit US Manufacturing PMI SA,,20150901,52.9,52.9,53.2,52.7,0.1,13,89.2913,,
2015-09-01 00:00:00,NAPMPRIC Index,ISM Manufacturing Report on Business Prices Index NSA,39,20150901,39,40.1,45,38,2.0,11,71.6535,0,0.0
2015-09-01 00:00:00,NAPMPMI Index,ISM Manufacturing PMI SA,51.1,20150901,52.5,52.6,54,51,0.6,82,94.4882,-1.3999999999999986,-2.3333333333333313
2015-09-02 00:00:00,TMNOCHNG Index,US Manufacturers New Orders Total MoM SA,0.4,20150902,0.9,0.8,1.5,-0.4,0.4,60,84.252,-0.5,-1.25
2015-09-02 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,11.3,20150902,,,,,,,92.126,,
2015-09-02 00:00:00,ADP CHNG Index,ADP National Employment Report SA Private Nonfarm Level Change,190,20150902,200,202.8,230,160,13.8,45,85.0394,-10,-0.7246376811594203
2015-09-03 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,41.4,20150903,,,,,,1,65.5906,,
2015-09-03 00:00:00,INJCJC Index,US Initial Jobless Claims SA,282,20150903,275,273.3,278,268,2.7,48,97.6378,7,2.5925925925925926
2015-09-03 00:00:00,CHALYOY% Index,Challenger US Job Cut Announcements Year Over Year Percent Change,2.9,20150903,,,,,,,35.4331,,
2015-09-03 00:00:00,USTBTOT Index,US Trade Balance of Goods and Services SA,-41.86,20150903,-42.2,-42.293,-39.3,-45.9,1.829,71,83.4646,0.3400000000000034,0.185893931109898
2015-09-03 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,2257,20150903,2252.5,2250.7,2261,2232,10.0,10,68.5039,4.5,0.45
2015-09-03 00:00:00,NAPMNMI Index,ISM Services PMI,59,20150903,58.2,58.3,61.5,55.9,0.9,78,77.9528,0.7999999999999972,0.8888888888888857
2015-09-04 00:00:00,USUDMAER Index,US U-6 Unemployed & Part Time & Margin % Labor Force & Margin SA,10.3,20150904,,,,,,2,20.4724,,
2015-09-04 00:00:00,USMMMNCH Index,US Employees on Nonfarm Payrolls Manufacturing Industry Monthly Net Change SA,-17,20150904,5,5,18,-6,4.0,25,68.8976,-22,-5.5
2015-09-04 00:00:00,AHE YOY% Index,US Average Hourly Earnings All Employees Total Private Yearly Percent Change SA,2.2,20150904,2.1,2.1,2.2,2,0.1,21,29.9213,0.10000000000000009,1.0000000000000009
2015-09-04 00:00:00,NFP PCH Index,US Employees on Nonfarm Payrolls Total Private MoM Net Change SA,140,20150904,204,202,251,110,24.0,44,28.3465,-64,-2.6666666666666665
2015-09-04 00:00:00,NFP TCH Index,US Employees on Nonfarm Payrolls Total MoM Net Change SA,173,20150904,217,212,253,130,22.0,97,98.4252,-44,-2.0
2015-09-04 00:00:00,PRUSTOT Index,US Labor Force Participation Rate SA,62.6,20150904,62.7,62.7,62.7,62.6,0.1,4,16.5354,-0.10000000000000142,-1.0000000000000142
2015-09-04 00:00:00,USURTOT Index,U-3 US Unemployment Rate Total in Labor Force Seasonally Adjusted,5.1,20150904,5.2,5.2,5.4,5.1,0.1,89,87.4016,-0.10000000000000053,-1.0000000000000053
2015-09-04 00:00:00,AWH TOTL Index,US Average Weekly Hours All Employees Total Private SA,34.6,20150904,34.5,34.5,34.6,34.5,,37,23.622,0.10000000000000142,
2015-09-08 00:00:00,CICRTOT Index,Federal Reserve Consumer Credit Total Net Change SA,19.097,20150908,18.8,19.115,24,15,1.775,34,38.5827,0.2970000000000006,0.16732394366197217
2015-09-08 00:00:00,SBOITOTL Index,NFIB Small Business Optimism Index,95.9,20150908,96,95.7,96.5,94,0.6,17,59.8425,-0.09999999999999432,-0.1666666666666572
2015-09-09 00:00:00,JOLTTOTL Index,US Job Openings By Industry Total SA,5753,20150909,5300,5289.9,5350,5200,49.5,12,24.4094,453,9.151515151515152
2015-09-09 00:00:00,MBAVCHNG Index,MBA US US Mortgage Market Index Weekly % Change SA Old Meth,-6.2,20150909,,,,,,,92.126,,
2015-09-10 00:00:00,COMFCOMF Index,Langer US Weekly Consumer Comfort Index,41.4,20150910,,,,,,1,65.5906,,
2015-09-10 00:00:00,MWSLCHNG Index,Merchant Wholesalers Sales Total Monthly % Change SA,-0.3,20150910,0.1,-0.1,0.2,-0.8,0.4,4,66.1417,-0.4,-1.0
2015-09-10 00:00:00,MWINCHNG Index,Merchant Wholesalers Inventories Total Monthly % Change,-0.1,20150910,0.3,0.3,1.3,0,0.3,27,80.315,-0.4,-1.3333333333333335
2015-09-10 00:00:00,INJCSP Index,US Continuing Jobless Claims SA,2260,20150910,2252.5,2254.5,2300,2195,25.8,10,68.5039,7.5,0.29069767441860467
2015-09-10 00:00:00,INJCJC Index,US Initial Jobless Claims SA,275,20150910,275,275.3,285,265,4.1,45,97.6378,0,0.0
2015-09-10 00:00:00,IMP1YOY% Index,US Import Price Index by End Use All YoY NSA,-11.4,20150910,-11.1,-11,-8.8,-11.9,0.7,14,32.2835,-0.3000000000000007,-0.4285714285714296
2015-09-10 00:00:00,IMP1CHNG Index,US Import Price Index by End Use All MoM NSA,-1.8,20150910,-1.6,-1.6,-0.3,-3,0.4,46,76.8504,-0.19999999999999996,-0.4999999999999999
2015-09-11 00:00:00,FDIDSGMO Index,US PPI Final Demand Less Foods and Energy MoM SA,0.3,20150911,0.1,0.1,0.2,-0.1,0.1,66,,0.19999999999999998,1.9999999999999998
2015-09-11 00:00:00,FDDSSD Index,US Treasury Federal Budget Debt Summary Deficit Or Surplus NSA,-64.4,20150911,-73.5,-78.111,-62,-124.5,16.867,18,75.5906,9.099999999999994,0.5395150293472457
2015-09-15 00:00:00,IP CHNG Index,US Industrial Production MOM SA,-0.4,20150915,-0.2,-0.2,0.4,-0.7,0.21,82,90.0,-0.2,-0.9523809523809524
2015-09-15 00:00:00,RSTAXAG% Index,Adjusted Retail Sales Less Autos and Gas Stations SA MoM Percent Change,0.3,20150915,0.4,0.3,0.5,-0.1,0.2,24,59.0551,-0.10000000000000003,-0.5000000000000001
2015-09-15 00:00:00,MTIBCHNG Index,US Manufacturing & Trade Inventories Total MoM SA,0.1,20150915,0.1,0.1,0.6,-0.2,0.1,44,37.7953,0.0,0.0
2015-09-15 00:00:00,RSTAMOM Index,Adjusted Retail & Food Services Sales SA Total Monthly % Change,0.2,20150915,0.3,0.3,0.6,-0.1,0.1,84,90.5512,-0.09999999999999998,-0.9999999999999998
2015-09-15 00:00:00,IPMGCHNG Index,US Industrial Production Industry Groups Manufacturing MoM SA,-0.5,20150915,-0.3,-0.3,0.1,-0.6,0.2,25,14.9606,-0.2,-1.0
2015-09-15 00:00:00,RSTAXAGM Index,Retail Sales Less Food Services Auto Dealers & Build Mat & Gas Station SA MoM%,0.4,20150915,0.3,0.3,0.6,0,0.1,26,19.685,0.10000000000000003,1.0000000000000002
2015-09-15 00:00:00,CPTICHNG Index,US Capacity Utilization % of Total Capacity SA,77.6,20150915,77.8,77.7857,78.7,77.3,0.2084,63,63.7795,-0.20000000000000284,-0.9596928982725664
2015-09-15 00:00:00,EMPRGBCI Index,US Empire State Manufacturing Survey General Business Conditions SA,-14.7,20150915,-0.5,-1.4,5,-13.8,3.9,51,81.8898,-14.2,-3.641025641025641
2015-09-15 00:00:00,RSTAXMOM Index,Adjusted Retail Sales Less Autos SA Monthly % Change,0.1,20150915,0.2,0.1,0.5,-0.3,0.2,73,64.5669,-0.1,-0.5
2015-09-16 00:00:00,FRNTTOTL Index,US Foreign Net Transactions,7.7,20150916,,,,,,2,70.0787,,
2015-09-16 00:00:00,CPUPXCHG Index,US CPI Urban Consumers Less Food & Energy MoM SA,0.1,20150916,0.1,0.1,0.2,0,0.1,80,76.378,0.0,0.0
2015-09-16 00:00:00,CPI XYOY Index,US CPI Urban Consumers Less Food & Energy YoY NSA,1.8,20150916,1.9,1.9,2,1.8,,45,48.0315,-0.09999999999999987,
2015-09-16 00:00:00,CPURNSA Index,US CPI Urban Consumers NSA,238.316,20150916,238.418,238.427,238.597,238.31,0.084,13,36.2205,-0.10200000000000387,-1.2142857142857602
2015-09-16 00:00:00,CPUPAXFE Index,US CPI Urban Consumers Less Food & Energy SA,242.693,20150916,242.804,242.819,242.922,242.743,0.067,4,39.3701,-0.11099999999999,-1.6567164179102984
